,beliefself1_100,beliefself2_100,beliefself3_100,beliefself4_100,beliefself5_100,beliefself6_100,beliefself7_100,beliefself8_100,beliefself9_100,beliefothers1_100,beliefothers2_100,beliefothers3_100,beliefothers4_100,beliefothers5_100,beliefothers6_100,beliefothers7_100,beliefothers8_100,beliefothers9_100,emocomp1_100,emocomp2_100,emocomp3_100,emocomp4_100,emocomp5_100,emocomp6_100,emocomp7_100,emocomp8_100,emocomp9_100,engaged1_100,engaged2_100,engaged3_100,engaged4_100,engaged5_100,engaged6_100,engaged7_100,engaged8_100,engaged9_100,psydis1_100,psydis2_100,psydis3_100,psydis4_100,psydis5_100,psydis6_100,psydis7_100,psydis8_100,psydis9_100,psydis10_100,suicidal,homobully,transbully,ethnic,grade,a3,sch_id,formnum
3337,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,66.666664,33.333332,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,66.666664,0.0,33.333332,66.666664,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,2.0,Asian,7th,Male,86.0,69154884
3338,0.0,33.333332,66.666664,0.0,0.0,0.0,0.0,100.0,100.0,33.333332,33.333332,100.0,33.333332,0.0,0.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,100.0,66.666664,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,0.0,33.333332,100.0,33.333332,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,0.0,0.0,Asian,7th,Female,86.0,69171211
3339,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,33.333332,33.333332,0.0,66.666664,0.0,0.0,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Mixed,7th,Female,86.0,69151179
3340,0.0,66.666664,66.666664,66.666664,0.0,33.333332,66.666664,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,,33.333332,33.333332,33.333332,33.333332,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,0.0,Hispanic,7th,Male,86.0,69171125
3341,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,,2.0,0.0,Mixed,7th,Male,86.0,69155113
3342,33.333332,33.333332,33.333332,66.666664,0.0,0.0,0.0,0.0,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,100.0,100.0,100.0,33.333332,,66.666664,100.0,100.0,100.0,33.333332,33.333332,66.666664,100.0,66.666664,0.0,66.666664,66.666664,33.333332,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,0.0,Hispanic,7th,Female,86.0,69171089
3343,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,Hispanic,7th,Female,86.0,69163281
3344,,,,,,,,,,100.0,66.666664,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,Mixed,7th,Female,86.0,69169779
3345,100.0,100.0,100.0,0.0,0.0,0.0,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,100.0,66.666664,66.666664,33.333332,33.333332,0.0,33.333332,,33.333332,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,0.0,,0.0,0.0,White,7th,Male,86.0,69151080
3346,,,,,,,,,,0.0,66.666664,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,Hispanic,7th,Female,86.0,69165674
3347,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,,0.0,0.0,Hispanic,8th,Male,86.0,69165290
3348,33.333332,66.666664,33.333332,33.333332,0.0,33.333332,33.333332,0.0,0.0,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,100.0,100.0,100.0,33.333332,33.333332,66.666664,100.0,100.0,100.0,33.333332,33.333332,33.333332,33.333332,0.0,0.0,33.333332,33.333332,33.333332,0.0,33.333332,0.0,0.0,66.666664,33.333332,66.666664,100.0,66.666664,66.666664,33.333332,33.333332,66.666664,,1.0,0.0,Mixed,7th,Female,86.0,69163256
3349,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,33.333332,33.333332,0.0,0.0,0.0,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,,0.0,0.0,Hispanic,7th,Male,86.0,69162965
3350,0.0,0.0,33.333332,66.666664,66.666664,0.0,100.0,33.333332,0.0,66.666664,100.0,100.0,0.0,33.333332,66.666664,0.0,33.333332,100.0,33.333332,100.0,66.666664,0.0,33.333332,100.0,0.0,33.333332,100.0,100.0,100.0,100.0,0.0,0.0,66.666664,33.333332,66.666664,33.333332,33.333332,0.0,0.0,100.0,100.0,,100.0,100.0,100.0,0.0,,0.0,0.0,Asian,7th,Female,86.0,69165121
3351,,,,,,,,,,66.666664,33.333332,66.666664,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,66.666664,100.0,33.333332,0.0,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,33.333332,33.333332,66.666664,,,,Asian,7th,Male,86.0,69151286
3352,33.333332,66.666664,33.333332,33.333332,0.0,33.333332,0.0,33.333332,0.0,66.666664,66.666664,66.666664,0.0,0.0,0.0,100.0,100.0,100.0,100.0,66.666664,33.333332,100.0,100.0,100.0,0.0,100.0,33.333332,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,66.666664,66.666664,100.0,66.666664,66.666664,100.0,100.0,,0.0,0.0,Hispanic,7th,Female,86.0,69154942
3353,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,0.0,33.333332,0.0,0.0,0.0,33.333332,0.0,0.0,33.333332,0.0,,0.0,0.0,Asian,7th,Female,86.0,69150939
3354,33.333332,33.333332,33.333332,100.0,33.333332,66.666664,0.0,33.333332,100.0,33.333332,33.333332,66.666664,66.666664,33.333332,66.666664,33.333332,0.0,0.0,33.333332,33.333332,33.333332,100.0,33.333332,33.333332,66.666664,33.333332,66.666664,33.333332,66.666664,33.333332,100.0,66.666664,66.666664,33.333332,33.333332,66.666664,0.0,66.666664,33.333332,33.333332,33.333332,33.333332,66.666664,0.0,33.333332,0.0,,1.0,0.0,Hispanic,7th,Female,86.0,69171071
3355,33.333332,66.666664,66.666664,100.0,100.0,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,100.0,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,,0.0,0.0,Asian,7th,Female,86.0,69154886
3537,66.666664,66.666664,100.0,100.0,100.0,66.666664,0.0,0.0,66.666664,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,66.666664,33.333332,33.333332,66.666664,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,0.0,100.0,33.333332,33.333332,0.0,100.0,0.0,0.0,66.666664,0.0,,1.0,0.0,Hispanic,7th,Female,93.0,64400305
3538,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,66.666664,33.333332,0.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,0.0,100.0,100.0,66.666664,100.0,100.0,0.0,66.666664,66.666664,33.333332,100.0,,1.0,0.0,Asian,7th,Female,93.0,64389100
3539,0.0,33.333332,33.333332,0.0,33.333332,0.0,0.0,0.0,33.333332,100.0,100.0,33.333332,100.0,100.0,100.0,66.666664,100.0,66.666664,33.333332,33.333332,33.333332,100.0,100.0,100.0,66.666664,33.333332,33.333332,0.0,0.0,0.0,33.333332,66.666664,0.0,0.0,33.333332,0.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,,1.0,0.0,Asian,7th,Female,93.0,64400311
3540,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,0.0,0.0,33.333332,0.0,66.666664,33.333332,100.0,100.0,100.0,0.0,0.0,0.0,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,100.0,33.333332,0.0,33.333332,33.333332,66.666664,66.666664,66.666664,0.0,0.0,33.333332,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,33.333332,0.0,,0.0,0.0,Mixed,7th,Female,93.0,64389303
3541,66.666664,100.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,0.0,0.0,100.0,100.0,66.666664,100.0,66.666664,66.666664,66.666664,100.0,66.666664,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,0.0,33.333332,0.0,66.666664,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Hispanic,7th,Female,93.0,64391586
3542,33.333332,33.333332,0.0,33.333332,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,66.666664,33.333332,33.333332,100.0,66.666664,66.666664,33.333332,33.333332,33.333332,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,33.333332,33.333332,0.0,0.0,0.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,,1.0,1.0,Hispanic,7th,Female,93.0,64389151
3543,66.666664,66.666664,66.666664,100.0,33.333332,33.333332,100.0,66.666664,33.333332,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,33.333332,66.666664,100.0,66.666664,100.0,66.666664,66.666664,33.333332,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,66.666664,0.0,0.0,66.666664,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,White,8th,Male,93.0,64389463
3544,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,0.0,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,33.333332,66.666664,33.333332,,0.0,0.0,Asian,7th,Female,93.0,64393754
3545,100.0,100.0,33.333332,100.0,33.333332,0.0,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,100.0,100.0,66.666664,100.0,100.0,33.333332,100.0,100.0,33.333332,100.0,100.0,100.0,33.333332,100.0,33.333332,66.666664,0.0,0.0,100.0,100.0,100.0,0.0,0.0,66.666664,0.0,100.0,33.333332,0.0,66.666664,100.0,66.666664,66.666664,100.0,0.0,,0.0,0.0,Asian,7th,Female,93.0,64389179
3546,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,66.666664,100.0,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,100.0,66.666664,100.0,0.0,33.333332,0.0,33.333332,33.333332,66.666664,33.333332,33.333332,66.666664,0.0,,0.0,0.0,White,7th,Male,93.0,64389491
3547,100.0,66.666664,100.0,100.0,66.666664,66.666664,100.0,66.666664,100.0,100.0,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,100.0,100.0,100.0,66.666664,100.0,66.666664,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,66.666664,33.333332,33.333332,0.0,33.333332,0.0,0.0,33.333332,0.0,,0.0,0.0,Asian,7th,Female,93.0,64394024
3548,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,33.333332,0.0,66.666664,100.0,66.666664,66.666664,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,33.333332,33.333332,66.666664,0.0,33.333332,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,33.333332,33.333332,0.0,0.0,0.0,0.0,,0.0,0.0,Black,7th,Female,93.0,64400259
3549,66.666664,66.666664,33.333332,100.0,33.333332,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,0.0,66.666664,66.666664,,0.0,0.0,Hispanic,7th,Female,93.0,64400873
3550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,1.0,2.0,Hispanic,7th,Female,93.0,64411008
3551,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Native American,7th,Female,93.0,64389156
3552,33.333332,0.0,33.333332,0.0,0.0,0.0,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,100.0,66.666664,66.666664,33.333332,0.0,33.333332,0.0,33.333332,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,,2.0,1.0,Asian,7th,Female,93.0,64393746
3553,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,White,7th,Male,93.0,64394009
3554,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,66.666664,33.333332,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,33.333332,66.666664,100.0,100.0,66.666664,0.0,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,0.0,33.333332,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,1.0,1.0,2.0,Asian,9th,Female,94.0,64426980
3555,66.666664,66.666664,66.666664,0.0,66.666664,66.666664,100.0,33.333332,100.0,66.666664,100.0,66.666664,100.0,100.0,66.666664,66.666664,33.333332,66.666664,100.0,66.666664,100.0,66.666664,100.0,100.0,100.0,66.666664,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,66.666664,0.0,1.0,1.0,Hispanic,9th,Female,94.0,64437861
3556,66.666664,66.666664,66.666664,,33.333332,33.333332,,66.666664,66.666664,100.0,66.666664,100.0,33.333332,0.0,33.333332,100.0,100.0,100.0,100.0,66.666664,66.666664,100.0,100.0,100.0,66.666664,33.333332,66.666664,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,66.666664,0.0,33.333332,33.333332,0.0,33.333332,33.333332,0.0,1.0,0.0,1.0,Mixed,9th,Female,94.0,64309711
3557,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,100.0,100.0,66.666664,0.0,33.333332,100.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,66.666664,0.0,33.333332,66.666664,66.666664,100.0,33.333332,33.333332,,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,66.666664,0.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,Asian,9th,Female,94.0,64437778
3558,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,66.666664,66.666664,100.0,100.0,100.0,66.666664,33.333332,66.666664,100.0,66.666664,66.666664,33.333332,66.666664,33.333332,66.666664,33.333332,33.333332,66.666664,33.333332,66.666664,66.666664,0.0,33.333332,100.0,66.666664,66.666664,100.0,66.666664,100.0,66.666664,66.666664,33.333332,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,0.0,1.0,1.0,0.0,Mixed,9th,Female,94.0,64427034
3559,66.666664,33.333332,33.333332,33.333332,66.666664,100.0,0.0,0.0,0.0,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,66.666664,33.333332,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,Asian,11th,Female,94.0,64353386
3560,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,66.666664,33.333332,0.0,0.0,66.666664,66.666664,66.666664,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,66.666664,100.0,1.0,1.0,1.0,White,9th,Female,94.0,64426959
3561,0.0,33.333332,0.0,0.0,0.0,100.0,0.0,33.333332,0.0,66.666664,66.666664,66.666664,100.0,0.0,0.0,66.666664,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,33.333332,100.0,66.666664,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,1.0,0.0,0.0,Black,9th,Female,94.0,64419395
3562,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,66.666664,100.0,66.666664,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,,33.333332,33.333332,33.333332,100.0,100.0,100.0,33.333332,0.0,33.333332,33.333332,66.666664,0.0,0.0,66.666664,100.0,66.666664,0.0,100.0,66.666664,1.0,0.0,1.0,Hispanic,11th,Female,94.0,64544464
3563,100.0,100.0,100.0,100.0,33.333332,66.666664,0.0,66.666664,66.666664,66.666664,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,33.333332,66.666664,100.0,100.0,100.0,100.0,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,33.333332,66.666664,33.333332,33.333332,100.0,0.0,0.0,0.0,Mixed,9th,Female,94.0,64437704
3564,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,White,11th,Male,94.0,64373786
3565,33.333332,66.666664,66.666664,33.333332,0.0,0.0,0.0,66.666664,0.0,66.666664,66.666664,66.666664,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,100.0,66.666664,66.666664,33.333332,66.666664,33.333332,33.333332,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,White,11th,Female,94.0,64543960
