,beliefself1_100,beliefself2_100,beliefself3_100,beliefself4_100,beliefself5_100,beliefself6_100,beliefself7_100,beliefself8_100,beliefself9_100,beliefothers1_100,beliefothers2_100,beliefothers3_100,beliefothers4_100,beliefothers5_100,beliefothers6_100,beliefothers7_100,beliefothers8_100,beliefothers9_100,emocomp1_100,emocomp2_100,emocomp3_100,emocomp4_100,emocomp5_100,emocomp6_100,emocomp7_100,emocomp8_100,emocomp9_100,engaged1_100,engaged2_100,engaged3_100,engaged4_100,engaged5_100,engaged6_100,engaged7_100,engaged8_100,engaged9_100,psydis1_100,psydis2_100,psydis3_100,psydis4_100,psydis5_100,psydis6_100,psydis7_100,psydis8_100,psydis9_100,psydis10_100,suicidal,homobully,transbully,ethnic,grade,a3,sch_id,formnum
14615,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,33.333332,100.0,66.666664,100.0,33.333332,33.333332,0.0,0.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,33.333332,33.333332,33.333332,33.333332,100.0,33.333332,33.333332,100.0,66.666664,,0.0,0.0,Asian,8th,Male,489.0,65751364
14626,33.333332,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,0.0,0.0,33.333332,33.333332,66.666664,33.333332,33.333332,0.0,66.666664,100.0,66.666664,66.666664,66.666664,100.0,66.666664,33.333332,66.666664,0.0,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,66.666664,0.0,33.333332,33.333332,0.0,0.0,0.0,33.333332,0.0,,1.0,0.0,White,7th,Female,490.0,67810093
14696,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,66.666664,33.333332,0.0,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,11th,Male,493.0,69108135
14698,66.666664,66.666664,33.333332,0.0,33.333332,33.333332,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,33.333332,0.0,66.666664,100.0,100.0,100.0,33.333332,66.666664,100.0,33.333332,100.0,66.666664,100.0,0.0,33.333332,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,0.0,0.0,0.0,Hispanic,11th,Female,493.0,69108880
14874,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,33.333332,66.666664,66.666664,0.0,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Native American,10th,Male,501.0,65851318
14878,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,2.0,0.0,Hispanic,9th,Male,501.0,65849000
14885,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,66.666664,100.0,100.0,100.0,66.666664,66.666664,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,1.0,White,9th,Male,501.0,65840345
15217,33.333332,33.333332,0.0,0.0,33.333332,33.333332,0.0,0.0,0.0,66.666664,100.0,66.666664,0.0,0.0,33.333332,0.0,0.0,33.333332,100.0,33.333332,66.666664,66.666664,33.333332,0.0,33.333332,66.666664,33.333332,0.0,33.333332,0.0,33.333332,0.0,66.666664,0.0,0.0,0.0,100.0,100.0,66.666664,100.0,100.0,100.0,66.666664,100.0,100.0,33.333332,0.0,1.0,1.0,Hispanic,11th,Male,525.0,67894702
15274,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,100.0,100.0,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,1.0,2.0,2.0,Pacific Islander,,Male,525.0,67970743
15286,0.0,33.333332,66.666664,100.0,33.333332,0.0,66.666664,100.0,66.666664,66.666664,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,100.0,33.333332,33.333332,66.666664,66.666664,33.333332,0.0,66.666664,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,1.0,0.0,0.0,Hispanic,10th,Male,525.0,67865335
15287,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,,100.0,100.0,0.0,0.0,33.333332,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,10th,Female,525.0,67898076
15299,0.0,100.0,100.0,0.0,0.0,33.333332,0.0,0.0,33.333332,0.0,33.333332,66.666664,66.666664,33.333332,33.333332,0.0,33.333332,0.0,33.333332,0.0,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,100.0,33.333332,0.0,0.0,0.0,0.0,100.0,33.333332,0.0,100.0,100.0,66.666664,0.0,100.0,100.0,66.666664,100.0,100.0,0.0,1.0,2.0,0.0,Hispanic,9th,Male,525.0,67846469
15344,66.666664,66.666664,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,66.666664,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,0.0,2.0,1.0,Hispanic,10th,Male,525.0,67863631
16020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Hispanic,7th,Male,556.0,66529275
16025,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Hispanic,7th,Male,556.0,66529318
16632,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,33.333332,100.0,66.666664,33.333332,33.333332,0.0,66.666664,100.0,66.666664,33.333332,66.666664,66.666664,66.666664,33.333332,66.666664,33.333332,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,33.333332,66.666664,100.0,66.666664,66.666664,100.0,66.666664,1.0,1.0,1.0,Hispanic,,Female,580.0,66752647
16637,100.0,33.333332,33.333332,0.0,0.0,100.0,0.0,33.333332,33.333332,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,66.666664,33.333332,33.333332,33.333332,33.333332,100.0,33.333332,0.0,66.666664,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,,1.0,1.0,Hispanic,9th,Female,580.0,66749984
16724,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,Asian,12th,Male,581.0,1183247
16727,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,0.0,2.0,2.0,Hispanic,10th,Male,581.0,1183433
16733,,,,,,,,,,33.333332,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Hispanic,,Male,581.0,1183546
16747,,100.0,0.0,,0.0,100.0,,100.0,,100.0,,100.0,,,0.0,,100.0,0.0,0.0,,,33.333332,0.0,0.0,,66.666664,,100.0,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,Hispanic,11th,Female,581.0,1183440
16765,33.333332,0.0,66.666664,0.0,0.0,33.333332,33.333332,66.666664,100.0,33.333332,33.333332,0.0,66.666664,33.333332,33.333332,33.333332,33.333332,0.0,66.666664,0.0,66.666664,100.0,0.0,33.333332,33.333332,100.0,100.0,33.333332,0.0,0.0,33.333332,0.0,0.0,0.0,66.666664,33.333332,33.333332,66.666664,100.0,100.0,100.0,100.0,33.333332,100.0,100.0,100.0,1.0,1.0,0.0,Hispanic,9th,Female,581.0,1182827
16784,,,,,,,,,,66.666664,66.666664,66.666664,100.0,,,100.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,33.333332,0.0,,,0.0,1.0,Hispanic,10th,Male,581.0,1183437
16798,33.333332,0.0,33.333332,66.666664,33.333332,66.666664,33.333332,0.0,100.0,100.0,0.0,0.0,66.666664,33.333332,33.333332,0.0,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,100.0,66.666664,0.0,33.333332,0.0,33.333332,,33.333332,,33.333332,100.0,66.666664,33.333332,0.0,100.0,66.666664,100.0,0.0,0.0,100.0,0.0,,0.0,1.0,Hispanic,10th,Male,581.0,1182777
16814,33.333332,,33.333332,,66.666664,0.0,,,0.0,66.666664,66.666664,66.666664,,0.0,33.333332,,,66.666664,0.0,,0.0,0.0,66.666664,33.333332,33.333332,0.0,0.0,,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hispanic,10th,Male,581.0,1183413
16816,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,12th,Female,581.0,1182089
16831,66.666664,66.666664,100.0,33.333332,0.0,66.666664,66.666664,0.0,66.666664,66.666664,0.0,0.0,66.666664,66.666664,33.333332,33.333332,0.0,66.666664,33.333332,33.333332,66.666664,0.0,66.666664,100.0,66.666664,33.333332,66.666664,100.0,33.333332,66.666664,0.0,33.333332,66.666664,0.0,33.333332,33.333332,66.666664,33.333332,100.0,33.333332,66.666664,33.333332,66.666664,0.0,33.333332,66.666664,0.0,1.0,1.0,,,,581.0,1183900
16836,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,1.0,0.0,0.0,Hispanic,12th,Male,581.0,1182516
16935,33.333332,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,100.0,66.666664,100.0,100.0,100.0,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,100.0,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,,1.0,0.0,Asian,7th,Male,592.0,66671953
16940,100.0,33.333332,0.0,0.0,33.333332,100.0,66.666664,33.333332,66.666664,100.0,100.0,100.0,66.666664,66.666664,66.666664,100.0,100.0,100.0,66.666664,33.333332,33.333332,100.0,100.0,100.0,66.666664,100.0,66.666664,33.333332,0.0,0.0,66.666664,66.666664,66.666664,33.333332,33.333332,0.0,33.333332,100.0,66.666664,0.0,100.0,100.0,33.333332,33.333332,100.0,100.0,,2.0,1.0,Hispanic,7th,Male,592.0,66187447
18454,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,0.0,33.333332,100.0,100.0,100.0,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,0.0,0.0,0.0,0.0,66.666664,66.666664,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,2.0,2.0,White,11th,Female,641.0,61817309
18458,100.0,100.0,100.0,0.0,33.333332,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,0.0,33.333332,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,2.0,2.0,White,12th,Male,641.0,61721868
18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Native American,9th,Female,641.0,61783967
18470,100.0,100.0,100.0,100.0,66.666664,66.666664,33.333332,33.333332,100.0,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hispanic,10th,Female,641.0,61879419
19242,33.333332,33.333332,66.666664,0.0,0.0,33.333332,0.0,0.0,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,0.0,66.666664,100.0,66.666664,66.666664,100.0,66.666664,100.0,100.0,66.666664,66.666664,,2.0,1.0,White,8th,Female,681.0,64875745
22001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,Hispanic,11th,Female,780.0,66674929
22026,0.0,33.333332,33.333332,0.0,0.0,0.0,33.333332,0.0,33.333332,0.0,0.0,66.666664,33.333332,0.0,0.0,66.666664,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,100.0,100.0,100.0,100.0,33.333332,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,2.0,White,9th,Female,780.0,66959006
22029,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,,,,,,,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,0.0,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,0.0,1.0,1.0,Hispanic,11th,Female,780.0,66869957
22030,66.666664,66.666664,66.666664,33.333332,0.0,33.333332,0.0,33.333332,0.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,100.0,66.666664,66.666664,100.0,66.666664,100.0,0.0,66.666664,33.333332,66.666664,66.666664,100.0,33.333332,33.333332,33.333332,100.0,100.0,33.333332,0.0,0.0,0.0,33.333332,66.666664,33.333332,66.666664,100.0,100.0,66.666664,100.0,100.0,0.0,0.0,1.0,1.0,Hispanic,11th,Female,780.0,66697400
22033,33.333332,,33.333332,33.333332,66.666664,66.666664,0.0,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,33.333332,33.333332,66.666664,100.0,100.0,100.0,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,66.666664,66.666664,33.333332,33.333332,0.0,33.333332,33.333332,100.0,66.666664,33.333332,100.0,100.0,100.0,66.666664,100.0,100.0,1.0,2.0,1.0,Hispanic,9th,,780.0,66930599
22038,66.666664,66.666664,100.0,33.333332,33.333332,33.333332,0.0,66.666664,66.666664,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,33.333332,66.666664,33.333332,0.0,0.0,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,1.0,1.0,1.0,Hispanic,9th,Female,780.0,66900072
22054,33.333332,33.333332,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,33.333332,66.666664,100.0,100.0,66.666664,66.666664,33.333332,100.0,100.0,100.0,66.666664,33.333332,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,66.666664,66.666664,33.333332,33.333332,0.0,66.666664,66.666664,33.333332,33.333332,0.0,33.333332,33.333332,0.0,0.0,1.0,1.0,White,11th,Female,781.0,66962576
22082,0.0,0.0,0.0,0.0,33.333332,33.333332,0.0,0.0,0.0,66.666664,33.333332,66.666664,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,66.666664,33.333332,33.333332,0.0,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,0.0,100.0,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,66.666664,1.0,1.0,2.0,Hispanic,9th,Female,781.0,66982665
22086,0.0,66.666664,33.333332,33.333332,0.0,0.0,33.333332,0.0,33.333332,100.0,66.666664,100.0,66.666664,33.333332,66.666664,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,66.666664,100.0,66.666664,0.0,0.0,33.333332,66.666664,66.666664,66.666664,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,2.0,2.0,Hispanic,11th,Female,781.0,66968757
22094,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,66.666664,100.0,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,66.666664,100.0,66.666664,66.666664,33.333332,0.0,66.666664,33.333332,66.666664,33.333332,33.333332,66.666664,66.666664,0.0,0.0,0.0,Hispanic,9th,Male,781.0,66962923
22095,66.666664,33.333332,66.666664,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,33.333332,66.666664,66.666664,33.333332,33.333332,66.666664,33.333332,66.666664,66.666664,33.333332,66.666664,66.666664,66.666664,33.333332,33.333332,0.0,0.0,33.333332,33.333332,33.333332,33.333332,66.666664,66.666664,100.0,33.333332,33.333332,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,Hispanic,11th,Male,781.0,66958889
22112,100.0,0.0,66.666664,100.0,33.333332,66.666664,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,33.333332,0.0,33.333332,33.333332,66.666664,0.0,66.666664,100.0,33.333332,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,,33.333332,66.666664,100.0,66.666664,100.0,66.666664,33.333332,66.666664,66.666664,33.333332,0.0,33.333332,66.666664,1.0,0.0,0.0,Asian,9th,Male,781.0,66962850
22125,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,33.333332,66.666664,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,33.333332,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333332,100.0,0.0,0.0,33.333332,100.0,0.0,100.0,100.0,0.0,1.0,1.0,1.0,Hispanic,9th,Female,782.0,66875262
22129,100.0,100.0,100.0,100.0,100.0,100.0,0.0,66.666664,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,Hispanic,11th,Male,782.0,66740801
22153,33.333332,33.333332,33.333332,0.0,0.0,33.333332,0.0,0.0,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,66.666664,33.333332,33.333332,100.0,100.0,66.666664,100.0,100.0,33.333332,0.0,0.0,0.0,33.333332,33.333332,66.666664,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,Hispanic,10th,Female,782.0,67013742
22172,33.333332,66.666664,100.0,66.666664,33.333332,100.0,0.0,66.666664,0.0,100.0,100.0,100.0,33.333332,33.333332,33.333332,100.0,100.0,100.0,66.666664,0.0,100.0,66.666664,100.0,66.666664,33.333332,33.333332,33.333332,0.0,33.333332,33.333332,33.333332,66.666664,66.666664,33.333332,33.333332,33.333332,0.0,100.0,0.0,33.333332,33.333332,100.0,0.0,33.333332,66.666664,0.0,1.0,1.0,0.0,Hispanic,11th,Female,782.0,66898244
22178,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,0.0,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,66.666664,66.666664,66.666664,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,0.0,0.0,0.0,Hispanic,9th,Male,782.0,66958209
22184,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,33.333332,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,2.0,2.0,Hispanic,11th,Male,782.0,66914246
22194,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,33.333332,0.0,33.333332,33.333332,33.333332,100.0,100.0,66.666664,66.666664,66.666664,33.333332,0.0,0.0,33.333332,66.666664,66.666664,0.0,66.666664,0.0,0.0,0.0,0.0,33.333332,33.333332,33.333332,0.0,0.0,33.333332,66.666664,33.333332,66.666664,66.666664,100.0,100.0,66.666664,66.666664,66.666664,66.666664,1.0,0.0,0.0,Pacific Islander,9th,Female,782.0,66958310
22196,100.0,100.0,66.666664,66.666664,66.666664,33.333332,33.333332,66.666664,0.0,0.0,66.666664,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,33.333332,,66.666664,33.333332,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,1.0,,2.0,Hispanic,9th,Male,782.0,66983090
22223,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,0.0,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,66.666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Hispanic,11th,Male,783.0,66736995
22225,0.0,0.0,0.0,0.0,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,100.0,66.666664,0.0,0.0,0.0,0.0,0.0,0.0,33.333332,0.0,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,33.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Asian,11th,Female,783.0,66597853
22228,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,0.0,100.0,66.666664,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.666664,66.666664,0.0,66.666664,33.333332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Asian,9th,Male,783.0,66736911
22253,,,,,,,,,,0.0,33.333332,66.666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,Mixed,9th,Male,783.0,66974325
22263,33.333332,66.666664,66.666664,100.0,66.666664,0.0,33.333332,66.666664,33.333332,33.333332,33.333332,33.333332,100.0,100.0,66.666664,100.0,100.0,100.0,33.333332,33.333332,100.0,100.0,66.666664,100.0,100.0,100.0,33.333332,100.0,66.666664,33.333332,33.333332,66.666664,33.333332,66.666664,66.666664,33.333332,0.0,0.0,33.333332,33.333332,0.0,66.666664,0.0,33.333332,33.333332,33.333332,1.0,0.0,0.0,Hispanic,11th,Female,784.0,66930943
