,00000000,11472200,11475560,11475800,11478500
1981-01-01,14.456714201946648,14.29123295099239,14.547979993174277,13.743945505065147,13.959086961863168
1981-01-02,14.216081599799955,13.898978346128017,14.33455000645611,14.009535519378353,13.384949045064326
1981-01-03,13.47002052774235,13.311525112589017,12.281119434007135,12.51740638954471,12.400790048363222
1981-01-04,11.887632817638165,12.408891226248766,10.954064167828198,11.834799149734806,9.68419387917322
1981-01-05,15.85379575223339,16.172934441784626,14.305800536714226,14.883877725697527,12.296329763554942
1981-01-06,15.618999967769701,15.45514888270711,15.289888541536977,14.368069394236864,12.796202479078621
1981-01-07,13.053326528899523,13.203943842042836,13.255924361635488,12.655659102526577,12.069877051350263
1981-01-08,12.505591645532725,12.689076574725082,11.681446136231441,12.090819200554277,12.139363999191335
1981-01-09,13.602857434019752,13.295385108571391,13.029800620212024,12.748147096441247,12.076738800146643
1981-01-10,12.781775688638493,12.808937485626915,13.171513910787514,12.849429144329493,12.625689903629267
1981-01-11,12.776714305488431,12.867691114837053,13.169764621324271,12.968637331182308,13.098031608343387
1981-01-12,13.954469486158724,14.20323980362884,12.995000094531541,13.428010908280958,13.37577677294031
1981-01-13,13.785265319201413,14.072857762659378,12.215163348680473,13.240933836349331,12.202156979104746
1981-01-14,15.686060924919284,16.01689181548949,14.206003781808802,14.726567513725973,13.156883732849943
1981-01-15,15.78506154430156,16.479665139439028,14.171852696939293,15.713241994067877,13.584516522504282
1981-01-16,15.914938576367438,16.432860571834258,13.956402520259537,15.62290254390601,14.182935287960397
1981-01-17,12.708183502664372,13.413425457874563,10.912298992810495,12.69281045586172,9.887868606765139
1981-01-18,12.865000140910247,13.257788628311946,12.225988110698076,13.085247561233212,10.714138332630615
1981-01-19,15.566163082512057,16.012590617878285,14.182904505634687,15.563544884787662,13.55405438347671
1981-01-20,13.463469310682648,14.18453527290874,13.020386258919398,14.423171308401857,11.898602238679546
1981-01-21,14.560101937274544,14.847567088871855,13.86571320689532,14.567802581690778,13.271013960418362
1981-01-22,16.222551345825195,16.95056928298647,14.883880349269427,16.85133614568999,15.610784087611682
1981-01-23,12.657000016193,13.440882655196278,10.655175304032893,12.887489664771339,11.67463316837681
1981-01-24,10.301449152888084,10.697607093238775,8.606291062328443,10.143254132848796,6.7482813846971945
1981-01-25,10.511551000634018,10.817069510897115,9.038470097272045,10.292386460785911,6.379032914514926
1981-01-26,10.149734652772244,10.837744141456087,9.01600034113424,10.12700371925277,7.96097695128442
1981-01-27,10.012448739032356,10.269767609556776,9.245222938963142,10.708439473046196,7.182396374205949
1981-01-28,10.514204317209671,11.062943534393977,8.675450344009704,10.974734247429199,6.304721285653619
1981-01-29,9.913224706844408,10.307680274258143,7.683896385815989,9.395614359595555,6.009664775183636
1981-01-30,7.719428373842823,8.617676880661662,5.239238901442266,7.518864813356688,4.507217692783977
1981-01-31,7.4974283880116985,8.594115901876382,5.5371435381976735,7.831248606190536,5.878121154005312
1981-02-01,11.850795823700572,12.089084492418356,10.934860719627594,10.738637273961848,8.97821688178923
1981-02-02,11.913265422898895,12.337145248529442,11.239923940711762,11.545674239938908,9.330492529236485
1981-02-03,13.969183746649296,14.10547498746932,13.040569624577861,12.8836936403525,12.317673655204821
1981-02-04,13.98226531671018,14.344497679031567,12.879955983256915,13.194043659634062,12.17420580905417
1981-02-05,13.427632662714744,13.868066316967328,12.581290890971028,12.718197140163845,11.385782745025363
1981-02-06,9.885346977078184,10.743763260109715,8.65031853330088,9.948177287458169,7.9530743247024756
1981-02-07,11.920530805782397,12.824663672312154,9.953127712842479,11.735651806002911,9.28716688873776
1981-02-08,13.06389769729303,14.165879530362023,11.347414290287581,13.497735401693015,11.558375270975342
1981-02-09,11.770530700683594,12.317635491374421,10.676354476655147,11.597875091860992,9.88772966253053
1981-02-10,13.708918337919275,14.349045923258561,12.623011615646787,14.050403089523314,12.327002791125107
1981-02-11,12.510306299949182,12.916347821553547,12.162027890938688,12.272757309326016,10.607118963371283
1981-02-12,12.202428506345168,12.836347388954058,12.086717069861422,12.52041579795606,11.06448627735593
1981-02-13,15.511000380224113,16.065445714897734,14.641283244250781,15.486007966128266,13.65556923814176
1981-02-14,12.465510095868792,13.06731205226995,12.417601775363147,12.96898755295108,11.26708454825275
1981-02-15,15.302306058455487,15.937632884112546,14.284119807391528,15.14078114172425,12.212387083366169
1981-02-16,16.432183304611517,16.84987668296536,15.423147817056966,15.970183015688498,14.074243247522295
1981-02-17,16.40697938568738,16.071657857975037,15.681271062904147,15.353177816121262,11.992810894042224
1981-02-18,16.080898031896474,16.498067835206157,15.363035992322214,15.50374147550024,12.361422413089207
1981-02-19,20.905979701450896,21.367414985606878,19.503406866613137,20.582976486706972,18.20357741799243
1981-02-20,13.65671412798823,14.528767297544704,12.007310741926094,13.209160504292957,10.871758460307468
1981-02-21,15.30502035179917,15.435092111113212,14.837836782295865,14.541739973492088,10.50759365715444
1981-02-22,20.35565298430774,21.39001977447405,19.494414394120295,20.90827965591893,17.91151143757662
1981-02-23,18.91255078996931,19.68231408409786,18.23589678304604,19.04472801150697,17.184027298849696
1981-02-24,14.150877582783604,14.757126101444271,12.156745314123146,13.535720523583766,11.464885303301688
1981-02-25,6.34151013043462,7.376122155294883,4.615398386085176,6.675816124256211,5.2318806931359845
1981-02-26,6.636755077206358,7.502334366399775,5.555123431749078,7.01083121222679,5.6283069181867535
1981-02-27,7.6545713288443435,8.634794112718112,6.4423904152980365,8.29468090943616,6.890372676514464
