,00000000,11472200,11475560,11475800,11478500
2007-01-03,7.6054898865368905,3.3572956865839703,11.198490302401236,9.566518427916249,3.118246940373046
2007-01-04,53.879837191834746,42.94301337732766,71.11657024854682,63.623098846589656,30.999816279586746
2007-01-05,4.091408165133729,4.01520663290205,13.053944078574617,8.012430537541706,10.228025641941045
2007-01-06,0.06077550863847138,0.03591378701009379,1.1228884558278727,0.7592238374219998,1.2215383439292615
2007-01-07,0.05144897752859611,0.1711282299156968,2.114964129440338,0.8891175781353141,3.384759528474797
2007-01-08,0.0,0.0,0.0,0.0,0.0
2007-01-09,0.0,0.12539869377796373,0.0,0.0,0.0
2007-01-10,0.3984897994265265,0.37649284249158277,0.3738446157292066,0.7023949490502628,0.2936254167572129
2007-01-11,0.0043061225869863926,0.288422189952817,0.14613147302014953,0.036555353287969605,0.3869632135136283
2007-01-12,0.0,0.0,0.0,0.0,0.009140579884006449
2007-01-13,0.0,0.0,0.0,0.0,0.0
2007-01-14,0.0,0.0,0.0,0.0,0.0
2007-01-15,0.0,0.0,0.0,0.0,0.0
2007-01-16,0.0,0.0024547151446694944,0.0,0.005121919263079009,0.0
2007-01-17,0.9796326367222533,1.021295984180275,1.8805418570203134,1.4223047452743602,1.6396470371430265
2007-01-18,0.0,0.0,0.0,0.0003272727368907494,0.0005612039936752108
2007-01-19,0.0,0.0,0.0,0.0,0.0
2007-01-20,0.0,0.0,0.0,0.0,0.0
2007-01-21,0.0,0.0,0.0,0.0,0.0
2007-01-22,0.0,0.0,0.0,0.0,0.0
2007-01-23,0.0,0.0,0.0,0.0,0.0
2007-01-24,0.0,0.0,0.0,0.0,0.0
2007-01-25,0.0,0.0,0.0,0.0,0.0
2007-01-26,0.0,0.0,0.0,0.0,0.0
2007-01-27,0.0,0.08199782065180945,0.0,0.0,0.0
2007-01-28,0.0,0.0,0.0,0.0,0.0
2007-01-29,0.0,0.0,0.0,0.0,0.0
2007-01-30,0.0,0.0,0.0,0.0,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0
2007-02-02,0.0,0.0,0.0,0.0,0.0
2007-02-03,0.0,0.0,0.0,0.0,0.0
2007-02-04,0.0,0.0,0.0,0.0,0.0
2007-02-05,0.0,0.0,0.0,0.0,0.0
2007-02-06,0.0,0.0,0.0,0.0,0.0
2007-02-07,4.185734768303074,1.9027583129400225,4.226274996639723,3.706068187301809,1.0605422524637735
2007-02-08,20.70718356541225,17.883719496811583,38.556848130853055,28.478032437334154,31.46543429681954
2007-02-09,57.200755372339366,49.363317860052156,58.28802836748708,51.0565588290282,37.219728469636
2007-02-10,32.42167258749203,32.33078347564374,24.12831850545815,21.79115056394326,17.046063684912173
2007-02-11,55.650672912597656,45.39223615513982,70.03460887893738,57.53749781367754,63.30801423667134
2007-02-12,13.7634283961082,6.661460172822086,36.555697437301575,23.262555015159368,18.920023734699786
2007-02-13,15.766999886960399,14.07474708809424,14.334079624647163,12.689027384459365,12.601927476848916
2007-02-14,0.0,0.0,0.0,0.0,0.0
2007-02-15,0.16973469625179635,0.0693826640040615,1.3911753099753088,1.040997276008129,3.6444893107100613
2007-02-16,0.0,0.0,0.0,0.0,1.4132059104400072
2007-02-17,0.0,0.0,0.0,0.0,0.0
2007-02-18,0.0,0.0,0.0,0.0,0.0
2007-02-19,0.0,0.0,0.0,0.0,0.0
2007-02-20,0.0,0.0,0.0,0.0,0.0
2007-02-21,23.058673741866134,11.802935740564086,32.30529501713605,27.1513685303505,25.984336645919484
2007-02-22,61.745122014259806,48.48882355142373,89.52654153892243,71.60742780126704,90.4054125689078
2007-02-23,14.90616325456269,14.259435770484176,26.843063164517222,17.90414115385575,24.471362210170614
2007-02-24,4.742632632352868,2.731141151092225,7.151294729149199,5.398718200042995,4.0544173638557535
2007-02-25,54.518979598064824,44.34221820730382,53.30628278815889,49.28129198055073,40.888256898877884
2007-02-26,16.70406127462582,16.835141016618508,23.95550542048724,15.774308129464737,23.737771079532294
2007-02-27,12.566551208496096,13.328853004489996,9.946976312128195,8.757994973876258,15.293009865908585
2007-02-28,12.564877315443388,12.897674926671144,16.26246629008259,11.430126162201466,23.25133255838418
2007-03-01,5.927102079196853,4.372510746710405,15.9107286939583,12.27905227950125,15.838016383597427
2007-03-02,3.532367321909691,2.7118490634215346,8.310645232637565,6.561915639410114,9.237516959747477
2007-03-03,0.0,0.0,0.0,0.007032020175594347,0.5723644352834691
2007-03-04,0.0,0.0,0.0,0.0,0.1608013388052128
2007-03-05,0.0,0.0,0.0,0.0,0.0
