rounded_datetime,J [mm/h],Cin [-],C_flux_in,C_in_conserved,ET [mm/h],Q [mm/h],wi [-],measC_Q
2017-12-31 12:00:00,0.0,-44.399999999999984,0.0,,0.007073636477576667,0.002403627,0.00019408126360894376,
2017-12-31 16:00:00,0.0,-44.399999999999984,0.0,,0.007073636477576667,0.0027629015,0.00022309094312347383,
2017-12-31 20:00:00,0.0,-44.399999999999984,0.0,,0.007073636477576667,0.0032114215,0.0002593067654427786,
2018-01-01 00:00:00,0.0,-44.399999999999984,0.0,,0.007073636477576667,0.00258704875,0.0002088916834508592,
2018-01-01 04:00:00,0.0,-44.399999999999984,0.0,,0.010468693079512821,0.0023194945000000002,0.00018728797084322784,
2018-01-01 08:00:00,0.0,-44.399999999999984,0.0,,0.010468693079512821,0.0024063327499999998,0.00019429973984465333,
2018-01-01 12:00:00,0.0,-44.399999999999984,0.0,,0.010468693079512821,0.0021738475,0.00017552767949983224,
2018-01-01 16:00:00,0.0,-44.399999999999984,0.0,,0.010468693079512821,0.00250452525,0.00020222830965890536,
2018-01-01 20:00:00,0.0,-44.399999999999984,0.0,,0.010468693079512821,0.0032653290000000004,0.00026365953553481,
2018-01-02 00:00:00,0.0,-44.399999999999984,0.0,,0.010468693079512821,0.002628556,0.00021224319328534368,
2018-01-02 04:00:00,0.0,-44.399999999999984,0.0,,0.009786296572454141,0.00221220725,0.00017862504392106868,
2018-01-02 08:00:00,0.0,-44.399999999999984,0.0,,0.009786296572454141,0.0021035035000000002,0.000169847741469802,
2018-01-02 12:00:00,0.0,-44.399999999999984,0.0,,0.009786296572454141,0.002222907,0.00017948899702206967,
2018-01-02 16:00:00,0.0,-44.399999999999984,0.0,,0.009786296572454141,0.00275570125,0.00022250955773451782,
2018-01-02 20:00:00,0.0,-44.399999999999984,0.0,,0.009786296572454141,0.003172859,0.00025619302993892546,
2018-01-03 00:00:00,0.0,-44.399999999999984,0.0,,0.009786296572454141,0.00312191475,0.00025207952796311555,
2018-01-03 04:00:00,0.0,-44.399999999999984,0.0,,0.00862492159473927,0.002698918,0.00021792458472838058,
2018-01-03 08:00:00,0.0,-44.399999999999984,0.0,,0.00862492159473927,0.0025943155,0.00020947843839342324,
2018-01-03 12:00:00,0.0,-44.399999999999984,0.0,,0.00862492159473927,0.0025726975000000003,0.00020773288937242368,
2018-01-03 16:00:00,0.06888480000000001,-44.399999999999984,-3.058485119999999,-44.399999999999984,0.00862492159473927,0.00320993575,0.0002591867983108538,
2018-01-03 20:00:00,0.4821936,-44.399999999999984,-21.409395839999988,-44.399999999999984,0.00862492159473927,0.00336426875,0.0002716484421751301,
2018-01-04 00:00:00,0.27553920000000004,-44.399999999999984,-12.233940479999996,-44.399999999999984,0.00862492159473927,0.0033558890000000004,0.00027097181786165433,
2018-01-04 04:00:00,0.0,-44.399999999999984,0.0,,0.004293881058203061,0.0035002040000000002,0.000282624556642557,
2018-01-04 08:00:00,0.27553920000000004,-44.399999999999984,-12.233940479999996,-44.399999999999984,0.004293881058203061,0.00376921025,0.00030434551123272567,
2018-01-04 12:00:00,0.0,-41.47708333333333,0.0,,0.004293881058203061,0.003700738,0.0002988167079690964,
2018-01-04 16:00:00,0.0,-38.3,0.0,,0.004293881058203061,0.00422242675,0.00034094055322901834,
2018-01-04 20:00:00,0.34442399999999995,-38.3,-13.191439199999998,-38.3,0.004293881058203061,0.00462068825,0.00037309824457080863,
2018-01-05 00:00:00,0.34442399999999995,-38.3,-13.191439199999998,-38.3,0.004293881058203061,0.004458044249999999,0.00035996552762329007,
2018-01-05 04:00:00,2.0665439999999995,-38.3,-79.14863519999997,-38.3,0.007429153813033523,0.0052341340000000005,0.0004226310241225178,
2018-01-05 08:00:00,2.8931616,-40.8375,-115.67824463999996,-39.98333333333333,0.007429153813033523,0.2955043775,0.02386055032131621,
2018-01-05 12:00:00,0.06888480000000001,-42.5,-2.927604,-42.5,0.007429153813033523,0.5314587205,0.042912723159888144,
2018-01-05 16:00:00,0.0,-42.5,0.0,,0.007429153813033523,0.29268499525,0.02363289883059963,
2018-01-05 20:00:00,0.0,-42.5,0.0,,0.007429153813033523,0.19647775175,0.015864628884050797,
2018-01-06 00:00:00,0.0,-42.5,0.0,,0.007429153813033523,0.12935407775,0.010444716614803192,
2018-01-06 04:00:00,0.0,-42.5,0.0,,0.008299971179370907,0.09154342900000001,0.007391689465718111,
2018-01-06 08:00:00,0.0,-42.5,0.0,,0.008299971179370907,0.06927307349999999,0.00559346589090372,
2018-01-06 12:00:00,0.0,-88.63229872916666,0.0,,0.008299971179370907,0.05150484025,0.004158766929185263,
2018-01-06 16:00:00,0.06888480000000001,-89.613837,-6.173031238977599,-89.613837,0.008299971179370907,0.04749625325,0.003835092902289081,
2018-01-06 20:00:00,0.0,-89.613837,0.0,,0.008299971179370907,0.043899774749999995,0.0035446946450626506,
2018-01-07 00:00:00,0.0,-89.613837,0.0,,0.008299971179370907,0.034742024,0.0028052505310733533,
2018-01-07 04:00:00,0.0,-89.613837,0.0,,0.006891522630043821,0.029632736,0.0023927002180747,
2018-01-07 08:00:00,0.06888480000000001,-90.87422714583336,-6.173031238977599,-89.613837,0.006891522630043821,0.02861550475,0.00231056371087849,
2018-01-07 12:00:00,0.0,-91.70000000000003,0.0,,0.006891522630043821,0.02461267725,0.0019873547357718573,
2018-01-07 16:00:00,0.0,-91.70000000000003,0.0,,0.006891522630043821,0.02244452775,0.0018122871422338004,
2018-01-07 20:00:00,0.0,-91.70000000000003,0.0,,0.006891522630043821,0.023544312749999997,0.0019010894657632675,
2018-01-08 00:00:00,0.0,-91.70000000000003,0.0,,0.006891522630043821,0.02167648725,0.0017502715837703431,
2018-01-08 04:00:00,0.6888479999999999,-91.70000000000003,-63.16736160000002,-91.70000000000003,0.006041551152709696,0.020538655,0.0016583971286843384,
2018-01-08 08:00:00,3.0309311999999995,-100.27083333333334,-327.53000279999986,-108.0625,0.006041551152709696,0.06812231725000001,0.005500547885278934,
2018-01-08 12:00:00,3.4442399999999997,-129.09999999999997,-444.65138399999984,-129.1,0.006041551152709696,1.68000820225,0.13565254291371745,-63.6
2018-01-08 16:00:00,3.8575487999999996,-129.09999999999997,-498.0095500799998,-129.09999999999997,0.006041551152709696,2.3105523885,0.18656593855649947,
2018-01-08 20:00:00,2.2731984,-129.09999999999997,-293.4699134399999,-129.09999999999997,0.006041551152709696,2.701799939,0.2181572873743252,
2018-01-09 00:00:00,1.2399263999999997,-129.09999999999997,-160.07449823999994,-129.1,0.006041551152709696,2.09804351475,0.1694068740487728,
2018-01-09 04:00:00,0.7577327999999999,-129.09999999999997,-97.82330447999996,-129.09999999999997,0.007684767317428611,1.4079999140000001,0.1136891882436019,
2018-01-09 08:00:00,0.06888480000000001,-88.61041666666667,-8.893027679999998,-129.09999999999997,0.007684767317428611,1.0583555145,0.08545709280252459,
2018-01-09 12:00:00,0.0,-44.600000000000016,0.0,,0.007684767317428611,0.7216331012499999,0.058268385299649575,
2018-01-09 16:00:00,0.2066544,-44.600000000000016,-9.216786240000003,-44.600000000000016,0.007684767317428611,0.6176990339999999,0.04987621167874379,
2018-01-09 20:00:00,0.0,-44.600000000000016,0.0,,0.007684767317428611,0.48167749625,0.038893129892530034,
2018-01-10 00:00:00,0.0,-44.600000000000016,0.0,,0.007684767317428611,0.33726215875,0.02723228934342982,
2018-01-10 04:00:00,0.0,-44.600000000000016,0.0,,0.0076699064909394625,0.24645540625,0.019900082944756228,
2018-01-10 08:00:00,0.27553920000000004,-44.600000000000016,-12.289048320000004,-44.600000000000016,0.0076699064909394625,0.204097713,0.016479903927995296,
2018-01-10 12:00:00,0.7577327999999999,-30.745833333333334,-26.37828608,-34.81212121212122,0.0076699064909394625,0.24885985925,0.02009423090387314,
2018-01-10 16:00:00,0.0,-25.6,0.0,,0.0076699064909394625,0.27296192675000003,0.022040356370090674,
2018-01-10 20:00:00,0.0,-25.6,0.0,,0.0076699064909394625,0.21836579950000004,0.017631982955732012,
2018-01-11 00:00:00,0.0,-25.6,0.0,,0.0076699064909394625,0.156527322,0.012638824760698737,
2018-01-11 04:00:00,0.0,-25.6,0.0,,0.0064537830892066215,0.13119078825,0.01059302211092377,
2018-01-11 08:00:00,0.06888480000000001,-27.59375000000001,-1.76345088,-25.6,0.0064537830892066215,0.11599082375,0.009365698438419223,-49.7
2018-01-11 12:00:00,0.34442399999999995,-34.300000000000004,-11.8137432,-34.300000000000004,0.0064537830892066215,0.10366728224999999,0.008370632021517908,
2018-01-11 16:00:00,0.7577328000000001,-34.300000000000004,-25.99023504,-34.300000000000004,0.0064537830892066215,0.15885825925,0.012827036678302072,-50.3
2018-01-11 20:00:00,0.4133088,-34.300000000000004,-14.17649184,-34.300000000000004,0.0064537830892066215,0.26413431225,0.021327569162752504,
2018-01-12 00:00:00,0.6888479999999999,-34.300000000000004,-23.6274864,-34.300000000000004,0.0064537830892066215,0.324895577,0.02623374763435295,
2018-01-12 04:00:00,0.0,-34.300000000000004,0.0,,0.009104211324914423,0.3156339325,0.025485914602165836,
2018-01-12 08:00:00,0.0,-38.75625000000001,0.0,,0.009104211324914423,0.2259352305,0.018243177926199845,
2018-01-12 12:00:00,0.06888480000000001,-43.600000000000016,-3.0033772800000014,-43.600000000000016,0.009104211324914423,0.18645668225,0.015055475953386825,
2018-01-12 16:00:00,0.0,-43.600000000000016,0.0,,0.009104211324914423,0.17242495300000002,0.0139224816312817,
2018-01-12 20:00:00,0.0,-43.600000000000016,0.0,,0.009104211324914423,0.16380068325,0.013226113529748312,
2018-01-13 00:00:00,0.0,-43.600000000000016,0.0,,0.009104211324914423,0.12608640725,0.01018086801445977,
2018-01-13 04:00:00,0.0,-43.600000000000016,0.0,,0.012870088945121282,0.10490870675000001,0.00847087105013387,
2018-01-13 08:00:00,0.06888480000000001,-43.600000000000016,-3.0033772800000014,-43.600000000000016,0.012870088945121282,0.09461403675,0.0076396262013960735,
2018-01-13 12:00:00,0.0,-43.600000000000016,0.0,,0.012870088945121282,0.08287892325,0.006692072501643835,
2018-01-13 16:00:00,0.0,-43.600000000000016,0.0,,0.012870088945121282,0.08015775249999997,0.006472351114899678,
2018-01-13 20:00:00,0.0,-43.600000000000016,0.0,,0.012870088945121282,0.08779085874999999,0.007088687554064875,
2018-01-14 00:00:00,0.0,-43.600000000000016,0.0,,0.012870088945121282,0.07634999875000001,0.006164893402321275,
2018-01-14 04:00:00,0.0,-43.600000000000016,0.0,,0.010068216625623615,0.06360429849999999,0.0051357397066352,
2018-01-14 08:00:00,0.0,-43.600000000000016,0.0,,0.010068216625623615,0.058196302000000005,0.004699070125908761,
2018-01-14 12:00:00,0.0,-43.600000000000016,0.0,,0.010068216625623615,0.050211685250000006,0.004054350912705907,
2018-01-14 16:00:00,0.0,-43.600000000000016,0.0,,0.010068216625623615,0.04683147825,0.0037814155338722548,
2018-01-14 20:00:00,0.0,-43.600000000000016,0.0,,0.010068216625623615,0.045651348499999994,0.003686125760083515,
2018-01-15 00:00:00,0.0,-43.600000000000016,0.0,,0.010068216625623615,0.04637103099999999,0.003744236643759411,
2018-01-15 04:00:00,0.0,-43.600000000000016,0.0,,0.008562414822427145,0.038516104249999995,0.003109989271269548,
2018-01-15 08:00:00,0.0,-43.600000000000016,0.0,,0.008562414822427145,0.03394250825,0.0027406934982911234,
2018-01-15 12:00:00,0.0,-43.600000000000016,0.0,,0.008562414822427145,0.031978651250000004,0.002582121536789913,
2018-01-15 16:00:00,0.2066544,-43.600000000000016,-9.010131840000003,-43.600000000000016,0.008562414822427145,0.0332685055,0.002686271033659172,
2018-01-15 20:00:00,0.2066544,-43.600000000000016,-9.010131840000003,-43.600000000000016,0.008562414822427145,0.038280604,0.0030909737642461107,
2018-01-16 00:00:00,3.788664,-43.600000000000016,-165.18575040000005,-43.600000000000016,0.008562414822427145,0.45380780825000006,0.036642787279709065,
2018-01-16 04:00:00,0.27553920000000004,-43.600000000000016,-12.013509120000005,-43.600000000000016,0.006809625231516181,0.8408017932499999,0.06789068124073573,
2018-01-16 08:00:00,0.0,-38.67291666666668,0.0,,0.006809625231516181,0.456489659,0.036859333766485335,
2018-01-16 12:00:00,0.06888480000000001,-22.1,-1.52235408,-22.1,0.006809625231516181,0.31952525,0.0258001196836962,
2018-01-16 16:00:00,0.0,-22.1,0.0,,0.006809625231516181,0.25787994625,0.020822559335373792,
2018-01-16 20:00:00,0.0,-22.1,0.0,,0.006809625231516181,0.2202047575,0.0177804699266155,
2018-01-17 00:00:00,0.0,-22.1,0.0,,0.006809625231516181,0.17724015999999998,0.014311286324813028,
2018-01-17 04:00:00,0.0,-22.1,0.0,,0.009139614851132688,0.144833504,0.01169460547299186,
2018-01-17 08:00:00,0.0,-22.1,0.0,,0.009139614851132688,0.12740191275,0.010287088725794978,
2018-01-17 12:00:00,0.0,-22.1,0.0,,0.009139614851132688,0.104286823,0.008420656942862707,
2018-01-17 16:00:00,0.06888480000000001,-22.1,-1.52235408,-22.1,0.009139614851132688,0.1010624225,0.008160302185896959,
2018-01-17 20:00:00,0.0,-22.1,0.0,,0.009139614851132688,0.09683049175000001,0.007818594230600422,
2018-01-18 00:00:00,0.06888480000000001,-22.1,-1.52235408,-22.1,0.009139614851132688,0.08319639074999999,0.006717706467960061,
2018-01-18 04:00:00,1.72212,-22.1,-38.058852,-22.1,0.008361187240272273,0.10634012925000001,0.008586451498996475,
2018-01-18 08:00:00,1.1021567999999995,-22.120833333333334,-24.36914608,-22.11041666666667,0.008361187240272273,0.50885373725,0.04108748001150489,
2018-01-18 12:00:00,1.9976592,-22.300000000000008,-44.54780016000001,-22.300000000000008,0.008361187240272273,1.00813876025,0.08140233259256699,
2018-01-18 16:00:00,0.7577327999999999,-22.300000000000008,-16.897441440000005,-22.300000000000008,0.008361187240272273,1.0946174377500002,0.08838506785241819,
2018-01-18 20:00:00,3.7197792,-22.300000000000008,-82.95107616000003,-22.300000000000008,0.008361187240272273,2.22340578625,0.17952927160114154,
2018-01-19 00:00:00,0.4821935999999999,-22.300000000000008,-10.752917280000002,-22.300000000000008,0.008361187240272273,1.75845562325,0.14198679302596148,
2018-01-19 04:00:00,0.5510784000000001,-22.300000000000008,-12.289048320000004,-22.300000000000008,0.006296904577228653,1.19935155425,0.0968418415836528,
2018-01-19 08:00:00,0.6199631999999999,-23.331250000000008,-13.825179360000005,-22.300000000000008,0.006296904577228653,0.990444251,0.07997358648754313,
2018-01-19 12:00:00,0.0,-26.800000000000008,0.0,,0.006296904577228653,0.7136330117499999,0.05762241673666346,
2018-01-19 16:00:00,0.06888480000000001,-26.800000000000008,-1.8461126400000003,-26.800000000000008,0.006296904577228653,0.58663304,0.0473677828040524,
2018-01-19 20:00:00,0.0,-26.800000000000008,0.0,,0.006296904577228653,0.49569349,0.040024853649059236,
2018-01-20 00:00:00,0.0,-26.800000000000008,0.0,,0.006296904577228653,0.382974412,0.030923332867725417,
2018-01-20 04:00:00,0.06888480000000001,-26.800000000000008,-1.8461126400000003,-26.800000000000008,0.007662670372854098,0.30910527225,0.02495875683975366,
2018-01-20 08:00:00,0.0,-31.050000000000004,0.0,,0.007662670372854098,0.26505846725000004,0.02140219021259531,
2018-01-20 12:00:00,0.0,-67.60000000000001,0.0,,0.007662670372854098,0.216498649,0.017481219576726832,
2018-01-20 16:00:00,0.0,-67.60000000000001,0.0,,0.007662670372854098,0.20017051975000003,0.01616280205303861,
2018-01-20 20:00:00,0.0,-67.60000000000001,0.0,,0.007662670372854098,0.1794168385,0.014487042593880744,
2018-01-21 00:00:00,0.0,-67.60000000000001,0.0,,0.007662670372854098,0.15067319025,0.012166131914690084,
2018-01-21 04:00:00,0.0,-67.60000000000001,0.0,,0.007208058870907481,0.1299851985,0.010495676565182277,
2018-01-21 08:00:00,0.0,-67.60000000000001,0.0,,0.007208058870907481,0.11867504375,0.009582436230682495,
2018-01-21 12:00:00,0.4821936,-67.60000000000001,-32.59628736,-67.60000000000001,0.007208058870907481,0.099829915,0.008060783161935462,
2018-01-21 16:00:00,4.339742399999999,-67.60000000000001,-293.36658623999995,-67.60000000000001,0.007208058870907481,0.58331732225,0.047100054620482064,
2018-01-21 20:00:00,7.6462128,-67.60000000000001,-516.88398528,-67.60000000000001,0.007208058870907481,3.900364408,0.3149355756279946,
2018-01-22 00:00:00,6.268516799999999,-67.60000000000001,-423.75173568000014,-67.60000000000002,0.007208058870907481,5.3683780087500015,0.4334705790327141,
2018-01-22 04:00:00,0.5510784000000001,-67.60000000000001,-37.25289984000001,-67.60000000000001,0.007894076365634875,3.1138253337500004,0.25142634669677993,
2018-01-22 08:00:00,0.0,-65.02708333333334,0.0,,0.007894076365634875,1.81808761875,0.14680178846334124,
2018-01-22 12:00:00,0.0,-42.899999999999984,0.0,,0.007894076365634875,1.2082803795,0.09756280106990567,
2018-01-22 16:00:00,0.0,-42.899999999999984,0.0,,0.007894076365634875,0.914886135,0.07387263379014411,
2018-01-22 20:00:00,0.0,-42.899999999999984,0.0,,0.007894076365634875,0.6933206045,0.055982288020344564,
2018-01-23 00:00:00,0.0,-42.899999999999984,0.0,,0.007894076365634875,0.5215652885000001,0.04211387634048183,
2018-01-23 04:00:00,0.0,-42.899999999999984,0.0,,0.008960194402499412,0.40328229175,0.032563096010300566,
2018-01-23 08:00:00,0.0,-42.899999999999984,0.0,,0.008960194402499412,0.34373672549999995,0.02775507931714889,
2018-01-23 12:00:00,0.06888480000000001,-42.899999999999984,-2.9551579199999987,-42.899999999999984,0.008960194402499412,0.297773231,0.02404374927615554,
2018-01-23 16:00:00,0.0,-42.899999999999984,0.0,,0.008960194402499412,0.27250916225,0.022003797824909885,
2018-01-23 20:00:00,0.0,-42.899999999999984,0.0,,0.008960194402499412,0.2396386745,0.01934966480095804,
2018-01-24 00:00:00,0.0,-42.899999999999984,0.0,,0.008960194402499412,0.1977398315,0.01596653572427819,
2018-01-24 04:00:00,0.0,-42.899999999999984,0.0,,0.006537040788736854,0.16920934199999998,0.01366283658396162,
2018-01-24 08:00:00,0.0,-42.899999999999984,0.0,,0.006537040788736854,0.14931108525,0.012056148518943549,
2018-01-24 12:00:00,6.681825600000002,-42.899999999999984,-286.65031823999993,-42.899999999999984,0.006537040788736854,1.1976571615,0.09670502755802828,
2018-01-24 16:00:00,3.5131247999999995,-42.899999999999984,-150.71305391999996,-42.9,0.006537040788736854,3.1023211644999997,0.2504974406290701,
2018-01-24 20:00:00,1.3088111999999996,-42.899999999999984,-56.14800047999997,-42.899999999999984,0.006537040788736854,2.328875804,0.18804546580173,
2018-01-25 00:00:00,0.2066544,-42.899999999999984,-8.865473759999997,-42.899999999999984,0.006537040788736854,1.5325360445000002,0.12374487890292983,
2018-01-25 04:00:00,0.13776960000000002,-42.899999999999984,-5.910315839999997,-42.899999999999984,0.004733186961341155,1.0761542825,0.08689425729773223,
2018-01-25 08:00:00,0.8955023999999999,-47.57499999999999,-51.29851056,-57.284615384615385,0.004733186961341155,1.0377510365,0.0837933807847104,
2018-01-25 12:00:00,2.6176224,-63.29999999999999,-165.69549791999995,-63.29999999999999,0.004733186961341155,1.409993784,0.1138501836098014,
2018-01-25 16:00:00,2.5487376,-63.29999999999999,-161.33509007999996,-63.29999999999998,0.004733186961341155,2.00488600175,0.16188485510086342,
2018-01-25 20:00:00,0.8955023999999999,-63.29999999999999,-56.68530191999999,-63.29999999999999,0.004733186961341155,1.8890380692500002,0.15253069444029352,
2018-01-26 00:00:00,0.27553920000000004,-63.29999999999999,-17.441631359999995,-63.29999999999998,0.004733186961341155,1.3495253980000002,0.1089676536817912,
2018-01-26 04:00:00,0.0,-63.29999999999999,0.0,,0.006963052796034191,0.9732132075,0.07858226300191884,
2018-01-26 08:00:00,0.0,-41.49791666666667,0.0,,0.006963052796034191,0.75938352575,0.06131654963160876,
2018-01-26 12:00:00,0.06888480000000001,-17.800000000000004,-1.22614944,-17.800000000000004,0.006963052796034191,0.60948362225,0.0492128568847147,
2018-01-26 16:00:00,0.0,-17.800000000000004,0.0,,0.006963052796034191,0.534834499,0.043185300958749576,
2018-01-26 20:00:00,0.0,-17.800000000000004,0.0,,0.006963052796034191,0.45526626200000003,0.03676055037136812,
2018-01-27 00:00:00,0.0,-17.800000000000004,0.0,,0.006963052796034191,0.36247814025,0.02926835798164188,
2018-01-27 04:00:00,0.0,-17.800000000000004,0.0,,0.007710547187491139,0.31340219725,0.025305712766622874,
